1	32	29
2	41	29
3	45	8
4	45	29
5	45	33
6	46	29
7	46	8
8	47	42
9	48	42
10	49	29
11	50	29
12	51	30
13	51	29
14	52	29
15	53	29
16	54	29
17	55	42
18	56	42
19	57	42
20	58	42
21	59	29
22	60	29
23	61	8
24	62	29
25	64	29
26	65	29
27	66	29
28	68	29
29	69	8
30	69	30
31	70	29
32	69	42
